"","pool","prevalence","above.llod","limit","pos","total.tests","tests.per.sample","tn","tp","fn","fp","ppa","est","lwr.ci","upr.ci"
"110",5,0.001,0.1,35,2.0010010008005,5.79667709953128,1.15933541990626,0,0.959335419906257,0.0406645800937432,0,0.959335419906257,0.959335419906257,0.955278193151094,0.963122269876155
"111",5,0.001,0.15,35,2.0010010008005,5.72923713204018,1.14584742640804,0,0.945847426408035,0.0541525735919646,0,0.945847426408035,0.945847426408035,0.94123015823617,0.950202812176245
"112",5,0.001,0.2,35,2.0010010008005,5.65527816731228,1.13105563346246,0,0.931055633462457,0.068944366537543,0,0.931055633462457,0.931055633462457,0.925913160926707,0.935945305397522
"113",5,0.001,0.25,35,2.0010010008005,5.48641074484018,1.09728214896804,0,0.897282148968035,0.102717851031964,0,0.897282148968035,0.897282148968035,0.891165722318291,0.903166085069704
"114",5,0.001,0.3,35,2.0010010008005,5.37396228936919,1.07479245787384,0,0.874792457873838,0.125207542126162,0,0.874792457873838,0.874792457873838,0.868146570875774,0.881219213521847
"115",5,0.01,0.05,35,2.01010080501997,5.91434425892742,1.18286885178548,0,0.982868851785483,0.0171311482145175,0,0.982868851785483,0.982868851785483,0.980130299521491,0.985320722850797
"116",5,0.01,0.1,35,2.01010080501997,5.80966943000334,1.16193388600067,0,0.961933886000668,0.0380661139993324,0,0.961933886000668,0.961933886000668,0.957996403954718,0.965599316594174
"117",5,0.01,0.15,35,2.01010080501997,5.74617751683009,1.14923550336602,0,0.949235503366017,0.0507644966339832,0,0.949235503366017,0.949235503366017,0.944750430936644,0.953456584389302
"118",5,0.01,0.2,35,2.01010080501997,5.60881906369191,1.12176381273838,0,0.921763812738382,0.078236187261618,0,0.921763812738382,0.921763812738382,0.916326693412856,0.926953763166293
"119",5,0.01,0.25,35,2.01010080501997,5.51778811474289,1.10355762294858,0,0.903557622948578,0.0964423770514215,0,0.903557622948578,0.903557622948579,0.897603763832665,0.909275245758913
"120",5,0.01,0.3,35,2.01010080501997,5.35333484592556,1.07066696918511,0,0.870666969185112,0.129333030814888,0,0.870666969185112,0.870666969185112,0.863931898967101,0.877185350031308
"121",5,0.03,0.05,35,2.0309220098345,5.92996676277797,1.18599335255559,0,0.985993352555593,0.0140066474444069,0,0.985993352555593,0.985993352555593,0.983493142551115,0.98820428142498
"122",5,0.03,0.1,35,2.0309220098345,5.8219557862883,1.16439115725766,0,0.96439115725766,0.0356088427423399,0,0.96439115725766,0.96439115725766,0.96057124097724,0.967937422318825
"123",5,0.03,0.15,35,2.0309220098345,5.74388129688002,1.148776259376,0,0.948776259376004,0.0512237406239961,0,0.948776259376004,0.948776259376004,0.944272968112026,0.953015845908405
"124",5,0.03,0.2,35,2.0309220098345,5.64176640694449,1.1283532813889,0,0.928353281388898,0.0716467186111022,0,0.928353281388898,0.928353281388898,0.92312263663448,0.933332768064174
"125",5,0.03,0.25,35,2.0309220098345,5.52880402462789,1.10576080492558,0,0.905760804925579,0.0942391950744217,0,0.905760804925578,0.905760804925579,0.899865764566721,0.911418291563457
"126",5,0.03,0.3,35,2.0309220098345,5.35282827120129,1.07056565424026,0,0.870565654240258,0.129434345759743,0,0.870565654240257,0.870565654240257,0.863828421947621,0.877086257104042
"127",5,0.05,0.05,35,2.05260318689831,5.91720810971562,1.18344162194312,0,0.983441621943123,0.0165583780568773,0,0.983441621943123,0.983441621943123,0.980744939665629,0.985851162946699
"128",5,0.05,0.1,35,2.05260318689831,5.80126161198407,1.16025232239681,0,0.960252322396813,0.0397476776031869,0,0.960252322396813,0.960252322396813,0.956236839253811,0.963996839651936
"129",5,0.05,0.15,35,2.05260318689831,5.73172578012615,1.14634515602523,0,0.94634515602523,0.0536548439747704,0,0.94634515602523,0.94634515602523,0.941746994213341,0.950681126436991
"130",5,0.05,0.2,35,2.05260318689831,5.63911333268784,1.12782266653757,0,0.927822666537568,0.0721773334624323,0,0.927822666537568,0.927822666537568,0.922574956987055,0.93281954004448
"131",5,0.05,0.25,35,2.05260318689831,5.54183410562134,1.10836682112427,0,0.908366821124267,0.0916331788757331,0,0.908366821124267,0.908366821124267,0.902542586237239,0.913951942255404
"132",5,0.05,0.3,35,2.05260318689831,5.36720172623659,1.07344034524732,0,0.873440345247317,0.126559654752683,0,0.873440345247317,0.873440345247317,0.866764980255615,0.879897379486061
"133",5,0.1,0.05,35,2.11085195187822,5.92263657009575,1.18452731401915,0,0.98452731401915,0.0154726859808495,0,0.984527314019151,0.98452731401915,0.981912138111063,0.986854457792056
"134",5,0.1,0.1,35,2.11085195187822,5.83112846795974,1.16622569359195,0,0.966225693591947,0.033774306408053,0,0.966225693591947,0.966225693591947,0.962496547627799,0.969679982102401
"135",5,0.1,0.15,35,2.11085195187822,5.75298312054997,1.15059662410999,0,0.950596624109992,0.0494033758900074,0,0.950596624109993,0.950596624109993,0.946166126563421,0.954762278996064
"136",5,0.1,0.2,35,2.11085195187822,5.68689154186104,1.13737830837221,0,0.937378308372207,0.0626216916277928,0,0.937378308372207,0.937378308372207,0.932450937114442,0.942049018155478
"137",5,0.1,0.25,35,2.11085195187822,5.54942180211147,1.10988436042229,0,0.909884360422293,0.0901156395777069,0,0.909884360422293,0.909884360422293,0.90410199132641,0.91542670640145
"138",5,0.1,0.3,35,2.11085195187822,5.38099478271545,1.07619895654309,0,0.876198956543089,0.123801043456911,0,0.876198956543089,0.876198956543089,0.869583995256545,0.882593953413642
"139",5,0.15,0.05,35,2.17546764063353,5.937609810213,1.1875219620426,0,0.9875219620426,0.0124780379574003,0,0.9875219620426,0.9875219620426,0.985148514213443,0.989604755329715
"140",5,0.15,0.1,35,2.17546764063353,5.81660341855543,1.16332068371109,0,0.963320683711087,0.0366793162889132,0,0.963320683711087,0.963320683711087,0.95944900797263,0.966919407239728
"141",5,0.15,0.15,35,2.17546764063353,5.76051903843528,1.15210380768706,0,0.952103807687056,0.0478961923129437,0,0.952103807687056,0.952103807687056,0.947734781284987,0.956207045875117
"142",5,0.15,0.2,35,2.17546764063353,5.69437487199617,1.13887497439924,0,0.938874974399235,0.0611250256007646,0,0.938874974399235,0.938874974399235,0.934000464932205,0.943491904290372
"143",5,0.15,0.25,35,2.17546764063353,5.55907282564172,1.11181456512834,0,0.911814565128345,0.0881854348716548,0,0.911814565128345,0.911814565128345,0.906086141364035,0.917301808099951
"144",5,0.15,0.3,35,2.17546764063353,5.40272932311578,1.08054586462316,0,0.880545864623157,0.119454135376843,0,0.880545864623157,0.880545864623157,0.874028213166931,0.886840975198906
"145",6,0.001,0.05,35,2.00133489023783,6.90112085632919,1.1501868093882,0,0.983520142721532,0.0164798572784679,0,0.983520142721532,0.983520142721532,0.980829259375423,0.985923821215638
"146",6,0.001,0.1,35,2.00133489023783,6.7297185596685,1.12161975994475,0,0.954953093278083,0.0450469067219171,0,0.954953093278083,0.954953093278083,0.950703434909473,0.958935166546245
"147",6,0.001,0.15,35,2.00133489023783,6.60865223334317,1.10144203889053,0,0.934775372223861,0.0652246277761387,0,0.934775372223861,0.934775372223861,0.929757886222727,0.939537789483391
"148",6,0.001,0.2,35,2.00133489023783,6.50854029643256,1.08475671607209,0,0.918090049405426,0.081909950594574,0,0.918090049405426,0.918090049405426,0.912542667264095,0.923392478161104
"149",6,0.001,0.25,35,2.00133489023783,6.34428918905938,1.0573815315099,0,0.89071486484323,0.10928513515677,0,0.89071486484323,0.89071486484323,0.884435685644822,0.896765463990094
"150",6,0.001,0.3,35,2.00133489023783,6.1404365170569,1.02340608617615,0,0.856739419509483,0.143260580490517,0,0.856739419509483,0.856739419509483,0.849719066635433,0.863551312042155
"151",6,0.01,0.05,35,2.01349024499924,6.90699719891013,1.15116619981835,0,0.984499533151687,0.0155004668483126,0,0.984499533151687,0.984499533151687,0.981882234931802,0.986828822364874
"152",6,0.01,0.1,35,2.01349024499924,6.75158228336716,1.12526371389453,0,0.95859704722786,0.04140295277214,0,0.95859704722786,0.95859704722786,0.954506593049363,0.962417597669348
"153",6,0.01,0.15,35,2.01349024499924,6.63051043818926,1.10508507303154,0,0.938418406364876,0.0615815936351239,0,0.938418406364876,0.938418406364876,0.933527687839946,0.943051825573042
"154",6,0.01,0.2,35,2.01349024499924,6.53481204607789,1.08913534101298,0,0.922468674346315,0.0775313256536855,0,0.922468674346315,0.922468674346315,0.91705309370471,0.927636660358844
"155",6,0.01,0.25,35,2.01349024499924,6.36520617280454,1.06086769546742,0,0.894201028800756,0.105798971199244,0,0.894201028800756,0.894201028800756,0.888007342842253,0.900164059981936
"156",6,0.01,0.3,35,2.01349024499924,6.17491226761949,1.02915204460325,0,0.862485377936581,0.137514622063419,0,0.862485377936581,0.862485377936581,0.855579881255357,0.869179021904162
"157",6,0.03,0.05,35,2.04143704659414,6.91561400946725,1.15260233491121,0,0.985935668244541,0.0140643317554593,0,0.985935668244541,0.985935668244541,0.983430819183194,0.988151286459689
"158",6,0.03,0.1,35,2.04143704659414,6.73355286748001,1.12225881124667,0,0.955592144580001,0.0444078554199991,0,0.955592144580001,0.955592144580001,0.951369855416239,0.9595464437966
"159",6,0.03,0.15,35,2.04143704659414,6.65857228994344,1.10976204832391,0,0.943095381657239,0.0569046183427609,0,0.943095381657239,0.943095381657239,0.938374320759508,0.947556263961071
