"","pool","prevalence","above.llod","limit","pos","total.tests","tests.per.sample","tn","tp","fn","fp","ppa","est","lwr.ci","upr.ci"
"111",4,0.001,0.15,35,0.004,1.01424812173029,0.253562030432572,0.996005996001,0.00356203043257191,0.000431973566428101,0,0.891844483246322,0.891844483246322,0.885592787790106,0.897866926644294
"112",4,0.001,0.2,35,0.004,1.01369905747775,0.253424764369438,0.996005996001,0.00342476436943801,0.000569239629562001,0,0.857476449772077,0.857476449772077,0.850470615209843,0.864273389044212
"113",4,0.001,0.25,35,0.004,1.0130735048062,0.25326837620155,0.996005996001,0.00326837620155,0.000725627797450001,0,0.818320713341379,0.818320713341379,0.810621154948233,0.825834422773472
"114",4,0.001,0.3,35,0.004,1.01237918343218,0.253094795858044,0.996005996001,0.0030947958580441,0.000899208140955901,0,0.774860480565107,0.774860480565107,0.766544808113164,0.783015784521206
"115",4,0.01,0.05,35,0.04,1.151788282228,0.287947070557,0.96059601,0.037947070557,0.001456919443,0,0.96302609347429,0.96302609347429,0.959140323097938,0.966639103424262
"116",4,0.01,0.1,35,0.04,1.14648679738,0.286621699345,0.96059601,0.036621699345,0.002782290655,0,0.929390636455851,0.929390636455851,0.924193586142835,0.934335898663552
"117",4,0.01,0.15,35,0.04,1.1406311121,0.285157778025,0.96059601,0.035157778025,0.004246211975,0,0.892239035310891,0.892239035310891,0.885996988328027,0.898251595458726
"118",4,0.01,0.2,35,0.04,1.136621928892,0.284155482223,0.96059601,0.034155482223,0.005248507777,0,0.866802631484781,0.866802631484781,0.859986025611104,0.873404833422657
"119",4,0.01,0.25,35,0.04,1.129987348812,0.282496837203,0.96059601,0.032496837203,0.006907152797,0,0.824709304895266,0.824709304895266,0.81711297969084,0.832116028105019
"120",4,0.01,0.3,35,0.04,1.123211631096,0.280802907774,0.96059601,0.030802907774,0.008601082226,0,0.781720525611746,0.781720525611746,0.773492900107627,0.78978376549446
"121",4,0.03,0.05,35,0.12,1.444982316196,0.361245579049,0.88529281,0.111245579049,0.003461610951,0,0.969822197274643,0.969822197274643,0.966279314301279,0.97308782233934
"122",4,0.03,0.1,35,0.12,1.42775039734,0.356937599335,0.88529281,0.106937599335,0.007769590665,0,0.932265879192054,0.932265879192054,0.927163599635767,0.937114621154568
"123",4,0.03,0.15,35,0.12,1.411908749152,0.352977187288,0.88529281,0.102977187288,0.011730002712,0,0.897739603663903,0.897739603663903,0.891634787713774,0.903611656331229
"124",4,0.03,0.2,35,0.12,1.396414698976,0.349103674744,0.88529281,0.0991036747439999,0.015603515256,0,0.863970904910145,0.863970904910145,0.857095738088114,0.870633341403799
"125",4,0.03,0.25,35,0.12,1.379893711744,0.344973427936,0.88529281,0.0949734279359999,0.019733762064,0,0.827964035523841,0.827964035523841,0.82042169194145,0.835314864170817
"126",4,0.03,0.3,35,0.12,1.36254775708,0.34063693927,0.88529281,0.09063693927,0.02407025073,0,0.790159180693032,0.790159180693032,0.782044360921416,0.798104671089898
"127",4,0.05,0.05,35,0.2,1.7211108125,0.430277703125,0.81450625,0.180277703125,0.005216046875,0,0.971880201489269,0.971880201489269,0.968449451116472,0.975032294521311
"128",4,0.05,0.1,35,0.2,1.694796945,0.42369923625,0.81450625,0.17369923625,0.01179451375,0,0.936415573300987,0.936415573300987,0.931454607274255,0.941120467520909
"129",4,0.05,0.15,35,0.2,1.6663258175,0.416581454375,0.81450625,0.166581454375,0.018912295625,0,0.898043488662017,0.898043488662017,0.891946405984325,0.903907626854376
"130",4,0.05,0.2,35,0.2,1.644569015,0.41114225375,0.81450625,0.16114225375,0.02435149625,0,0.868720664442872,0.868720664442872,0.861944290859161,0.875281499960977
"131",4,0.05,0.25,35,0.2,1.615586575,0.40389664375,0.81450625,0.15389664375,0.03159710625,0,0.829659456181138,0.829659456181138,0.822145612997775,0.836980787699878
"132",4,0.05,0.3,35,0.2,1.586739935,0.39668498375,0.81450625,0.14668498375,0.03880876625,0,0.79078127295394,0.79078127295394,0.78267497083603,0.798717881143522
"133",4,0.1,0.05,35,0.4,2.33718364,0.58429591,0.6561,0.33429591,0.00960409,0,0.972073015411457,0.972073015411457,0.968652997835473,0.975214243406475
"134",4,0.1,0.1,35,0.4,2.3011152,0.5752788,0.6561,0.3252788,0.0186212,0,0.945852864204711,0.945852864204711,0.941235804206727,0.950208038424652
"135",4,0.1,0.15,35,0.4,2.24739884,0.56184971,0.6561,0.31184971,0.03205029,0,0.906803460308229,0.906803460308229,0.900936586152341,0.912432156813034
"136",4,0.1,0.2,35,0.4,2.21193924,0.55298481,0.6561,0.30298481,0.04091519,0,0.881025908694388,0.881025908694388,0.874519167462261,0.887309824344157
"137",4,0.1,0.25,35,0.4,2.16179948,0.54044987,0.6561,0.29044987,0.05345013,0,0.844576533876127,0.844576533876127,0.83732524180184,0.851626536132723
"138",4,0.1,0.3,35,0.4,2.11645776,0.52911444,0.6561,0.27911444,0.06478556,0,0.811615120674615,0.811615120674615,0.803810955270677,0.819237373988224
"139",4,0.15,0.05,35,0.599999999999999,2.8642201825,0.716055045624999,0.52200625,0.466055045625,0.011938704375,0,0.975023304436512,0.975023304436512,0.971772827659158,0.977992940040869
"140",4,0.15,0.1,35,0.599999999999999,2.8155016675,0.703875416874999,0.52200625,0.453875416875,0.024118333125,0,0.94954257639352,0.94954257639352,0.945069740261847,0.95375122928513
"141",4,0.15,0.15,35,0.599999999999999,2.740124335,0.685031083749999,0.52200625,0.43503108375,0.04296266625,0,0.910118769858393,0.910118769858393,0.904342910158746,0.915654465912554
"142",4,0.15,0.2,35,0.599999999999999,2.69285866,0.673214664999999,0.52200625,0.423214665,0.054779085,0,0.885397905307339,0.885397905307339,0.878992080789909,0.891578309625346
