pool,pos,above.llod,limit,total.tests,tests.per.sample,tn,tp,fn,fp
19,6,0.1,35,19.9962,1.0524315789473686,0,0.9998,2e-4,0
19,6,0.15000000000000002,35,20,1.0526315789473684,0,1,0,0
19,6,0.2,35,19.9905,1.0521315789473684,0,0.9995,5e-4,0
19,6,0.25,35,19.9696,1.0510315789473683,0,0.9984,0.0016,0
19,6,0.3,35,19.9316,1.0490315789473683,0,0.9964,0.0036,0
19,7,0.05,35,19.9943,1.0523315789473684,0,0.9997,3e-4,0
19,7,0.1,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,7,0.15000000000000002,35,20,1.0526315789473684,0,1,0,0
19,7,0.2,35,19.9924,1.0522315789473684,0,0.9996,4e-4,0
19,7,0.25,35,19.9905,1.0521315789473684,0,0.9995,5e-4,0
19,7,0.3,35,19.9867,1.0519315789473684,0,0.9993,7e-4,0
19,8,0.05,35,20,1.0526315789473684,0,1,0,0
19,8,0.1,35,20,1.0526315789473684,0,1,0,0
19,8,0.15000000000000002,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,8,0.2,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,8,0.25,35,19.9943,1.0523315789473684,0,0.9997,3.0000000000000003e-4,0
19,8,0.3,35,19.9791,1.0515315789473683,0,0.9989,0.0011,0
19,9,0.05,35,20,1.0526315789473684,0,1,0,0
19,9,0.1,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,9,0.15000000000000002,35,19.9962,1.0524315789473686,0,0.9998,2e-4,0
19,9,0.2,35,19.9962,1.0524315789473686,0,0.9998,2e-4,0
19,9,0.25,35,19.9943,1.0523315789473684,0,0.9997,3.0000000000000003e-4,0
19,9,0.3,35,19.9886,1.0520315789473684,0,0.9994,6e-4,0
19,10,0.05,35,20,1.0526315789473684,0,1,0,0
19,10,0.1,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,10,0.15000000000000002,35,20,1.0526315789473684,0,1,0,0
19,10,0.2,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,10,0.25,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,10,0.3,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,11,0.05,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,11,0.1,35,20,1.0526315789473684,0,1,0,0
19,11,0.15000000000000002,35,19.9943,1.0523315789473684,0,0.9997,3.0000000000000003e-4,0
19,11,0.2,35,20,1.0526315789473684,0,1,0,0
19,11,0.25,35,20,1.0526315789473684,0,1,0,0
19,11,0.3,35,19.9962,1.0524315789473686,0,0.9998,2e-4,0
19,12,0.05,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,12,0.1,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,12,0.15000000000000002,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,12,0.2,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,12,0.25,35,19.9962,1.0524315789473686,0,0.9998,2e-4,0
19,12,0.3,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,13,0.05,35,20,1.0526315789473684,0,1,0,0
19,13,0.1,35,19.9962,1.0524315789473686,0,0.9998,2e-4,0
19,13,0.15000000000000002,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,13,0.2,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,13,0.25,35,19.9943,1.0523315789473684,0,0.9997,3.0000000000000003e-4,0
19,13,0.3,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,14,0.05,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,14,0.1,35,20,1.0526315789473684,0,1,0,0
19,14,0.15000000000000002,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,14,0.2,35,19.9962,1.0524315789473686,0,0.9998,2e-4,0
19,14,0.25,35,19.9943,1.0523315789473684,0,0.9997,3.0000000000000003e-4,0
19,14,0.3,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,15,0.05,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,15,0.1,35,20,1.0526315789473684,0,1,0,0
19,15,0.15000000000000002,35,19.9943,1.0523315789473684,0,0.9997,3.0000000000000003e-4,0
19,15,0.2,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,15,0.25,35,20,1.0526315789473684,0,1,0,0
19,15,0.3,35,19.9962,1.0524315789473686,0,0.9998,2e-4,0
19,16,0.05,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,16,0.1,35,19.9962,1.0524315789473686,0,0.9998,2e-4,0
19,16,0.15000000000000002,35,19.9962,1.0524315789473686,0,0.9998,2e-4,0
19,16,0.2,35,20,1.0526315789473684,0,1,0,0
19,16,0.25,35,20,1.0526315789473684,0,1,0,0
19,16,0.3,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,17,0.05,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,17,0.1,35,19.9943,1.0523315789473684,0,0.9997,3.0000000000000003e-4,0
19,17,0.15000000000000002,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,17,0.2,35,20,1.0526315789473684,0,1,0,0
19,17,0.25,35,20,1.0526315789473684,0,1,0,0
19,17,0.3,35,20,1.0526315789473684,0,1,0,0
19,18,0.05,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,18,0.1,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,18,0.15000000000000002,35,19.9943,1.0523315789473684,0,0.9997,3.0000000000000003e-4,0
19,18,0.2,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,18,0.25,35,19.9962,1.0524315789473686,0,0.9998,2e-4,0
19,18,0.3,35,20,1.0526315789473684,0,1,0,0
19,19,0.05,35,20,1.0526315789473684,0,1,0,0
19,19,0.1,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,19,0.15000000000000002,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,19,0.2,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,19,0.25,35,19.9981,1.0525315789473684,0,0.9999,1e-4,0
19,19,0.3,35,20,1.0526315789473684,0,1,0,0
20,0,0.05,35,1,0.05,1,0,0,0
20,0,0.1,35,1,0.05,1,0,0,0
20,0,0.15000000000000002,35,1,0.05,1,0,0,0
20,0,0.2,35,1,0.05,1,0,0,0
20,0,0.25,35,1,0.05,1,0,0,0
20,0,0.3,35,1,0.05,1,0,0,0
20,1,0.05,35,19.566,0.9783,0,0.9283,0.0717,0
20,1,0.1,35,18.262,0.9131,0,0.8631,0.1369,0
20,1,0.15000000000000002,35,17.484,0.8742000000000001,0,0.8242,0.1758,0
20,1,0.2,35,16.492,0.8246,0,0.7746,0.2254,0
20,1,0.25,35,15.434,0.7716999999999999,0,0.7217,0.2783,0
20,1,0.3,35,14.46,0.7230000000000001,0,0.673,0.327,0
20,2,0.05,35,20.872,1.0436,0,0.9936,0.0064,0
20,2,0.1,35,20.636,1.0318,0,0.9818,0.0182,0
20,2,0.15000000000000002,35,20.344,1.0172,0,0.9672,0.0328,0
20,2,0.2,35,19.79,0.9894999999999999,0,0.9395,0.0605,0
20,2,0.25,35,19.18,0.959,0,0.909,0.091,0
20,2,0.3,35,18.812,0.9406000000000001,0,0.8906,0.1094,0
20,3,0.05,35,20.99,1.0494999999999999,0,0.9995,5e-4,0
20,3,0.1,35,20.918,1.0459,0,0.9959,0.0041,0
20,3,0.15000000000000002,35,20.846,1.0423,0,0.9923,0.0077,0
20,3,0.2,35,20.694,1.0347,0,0.9847,0.0153,0
20,3,0.25,35,20.488,1.0244,0,0.9744,0.0256,0
20,3,0.3,35,20.182,1.0090999999999999,0,0.9591,0.0409,0
20,4,0.05,35,20.992,1.0496,0,0.9996,4e-4,0
20,4,0.1,35,20.976,1.0488,0,0.9988,0.0012,0
20,4,0.15000000000000002,35,20.966,1.0483,0,0.9983,0.0017,0
20,4,0.2,35,20.888,1.0444,0,0.9944,0.0056,0
20,4,0.25,35,20.832,1.0416,0,0.9916,0.0084,0
20,4,0.3,35,20.702,1.0351000000000001,0,0.9851,0.0149,0
20,5,0.05,35,21,1.05,0,1,0,0
20,5,0.1,35,20.994,1.0497,0,0.9997,3e-4,0
20,5,0.15000000000000002,35,20.986,1.0493000000000001,0,0.9993,7e-4,0
20,5,0.2,35,20.968,1.0484,0,0.9984,0.0016,0
20,5,0.25,35,20.928,1.0464,0,0.9964,0.0036,0
20,5,0.3,35,20.87,1.0435,0,0.9935,0.0065,0
20,6,0.05,35,20.996,1.0497999999999998,0,0.9998,2e-4,0
20,6,0.1,35,20.996,1.0497999999999998,0,0.9998,2e-4,0
20,6,0.15000000000000002,35,20.994,1.0497,0,0.9997,3.0000000000000003e-4,0
20,6,0.2,35,20.976,1.0488,0,0.9988,0.0012000000000000001,0
20,6,0.25,35,20.96,1.048,0,0.998,0.002,0
20,6,0.3,35,20.944,1.0472,0,0.9972,0.0028,0
20,7,0.05,35,20.998,1.0499,0,0.9999,1e-4,0
20,7,0.1,35,20.996,1.0497999999999998,0,0.9998,2e-4,0
20,7,0.15000000000000002,35,20.998,1.0499,0,0.9999,1e-4,0
20,7,0.2,35,20.994,1.0497,0,0.9997,3e-4,0
20,7,0.25,35,20.988,1.0493999999999999,0,0.9994,6.000000000000001e-4,0
20,7,0.3,35,20.968,1.0484,0,0.9984,0.0016,0
20,8,0.05,35,21,1.05,0,1,0,0
20,8,0.1,35,20.996,1.0497999999999998,0,0.9998,2e-4,0
20,8,0.15000000000000002,35,21,1.05,0,1,0,0
20,8,0.2,35,20.994,1.0497,0,0.9997,3.0000000000000003e-4,0
20,8,0.25,35,20.99,1.0494999999999999,0,0.9995,5e-4,0
20,8,0.3,35,20.988,1.0493999999999999,0,0.9994,6.000000000000001e-4,0
20,9,0.05,35,20.998,1.0499,0,0.9999,1e-4,0
20,9,0.1,35,20.998,1.0499,0,0.9999,1e-4,0
20,9,0.15000000000000002,35,20.998,1.0499,0,0.9999,1e-4,0
20,9,0.2,35,21,1.05,0,1,0,0
20,9,0.25,35,20.998,1.0499,0,0.9999,1e-4,0
20,9,0.3,35,20.996,1.0497999999999998,0,0.9998,2e-4,0
20,10,0.05,35,21,1.05,0,1,0,0
20,10,0.1,35,21,1.05,0,1,0,0
20,10,0.15000000000000002,35,21,1.05,0,1,0,0
20,10,0.2,35,21,1.05,0,1,0,0
20,10,0.25,35,20.996,1.0497999999999998,0,0.9998,2e-4,0
20,10,0.3,35,20.996,1.0497999999999998,0,0.9998,2e-4,0
20,11,0.05,35,21,1.05,0,1,0,0
20,11,0.1,35,21,1.05,0,1,0,0
20,11,0.15000000000000002,35,21,1.05,0,1,0,0
20,11,0.2,35,20.998,1.0499,0,0.9999,1e-4,0
20,11,0.25,35,20.998,1.0499,0,0.9999,1e-4,0
20,11,0.3,35,20.998,1.0499,0,0.9999,1e-4,0
20,12,0.05,35,20.994,1.0497,0,0.9997,3.0000000000000003e-4,0
20,12,0.1,35,21,1.05,0,1,0,0
20,12,0.15000000000000002,35,20.994,1.0497,0,0.9997,3.0000000000000003e-4,0
20,12,0.2,35,20.998,1.0499,0,0.9999,1e-4,0
20,12,0.25,35,20.996,1.0497999999999998,0,0.9998,2e-4,0
20,12,0.3,35,20.998,1.0499,0,0.9999,1e-4,0
20,13,0.05,35,20.998,1.0499,0,0.9999,1e-4,0
20,13,0.1,35,21,1.05,0,1,0,0
20,13,0.15000000000000002,35,20.996,1.0497999999999998,0,0.9998,2e-4,0
20,13,0.2,35,20.996,1.0497999999999998,0,0.9998,2e-4,0
20,13,0.25,35,20.996,1.0497999999999998,0,0.9998,2e-4,0
20,13,0.3,35,20.994,1.0497,0,0.9997,3.0000000000000003e-4,0
20,14,0.05,35,20.998,1.0499,0,0.9999,1e-4,0
20,14,0.1,35,20.998,1.0499,0,0.9999,1e-4,0
20,14,0.15000000000000002,35,20.996,1.0497999999999998,0,0.9998,2e-4,0
20,14,0.2,35,21,1.05,0,1,0,0
20,14,0.25,35,20.998,1.0499,0,0.9999,1e-4,0
20,14,0.3,35,21,1.05,0,1,0,0
20,15,0.05,35,20.996,1.0497999999999998,0,0.9998,2e-4,0
20,15,0.1,35,20.998,1.0499,0,0.9999,1e-4,0
20,15,0.15000000000000002,35,20.994,1.0497,0,0.9997,3.0000000000000003e-4,0
20,15,0.2,35,20.996,1.0497999999999998,0,0.9998,2e-4,0
20,15,0.25,35,20.998,1.0499,0,0.9999,1e-4,0
20,15,0.3,35,21,1.05,0,1,0,0
20,16,0.05,35,21,1.05,0,1,0,0
20,16,0.1,35,21,1.05,0,1,0,0
20,16,0.15000000000000002,35,20.996,1.0497999999999998,0,0.9998,2e-4,0
20,16,0.2,35,20.996,1.0497999999999998,0,0.9998,2e-4,0
20,16,0.25,35,20.998,1.0499,0,0.9999,1e-4,0
20,16,0.3,35,20.998,1.0499,0,0.9999,1e-4,0
20,17,0.05,35,20.998,1.0499,0,0.9999,1e-4,0
20,17,0.1,35,20.998,1.0499,0,0.9999,1e-4,0
20,17,0.15000000000000002,35,20.998,1.0499,0,0.9999,1e-4,0
20,17,0.2,35,20.998,1.0499,0,0.9999,1e-4,0
20,17,0.25,35,21,1.05,0,1,0,0
20,17,0.3,35,20.994,1.0497,0,0.9997,3.0000000000000003e-4,0
20,18,0.05,35,21,1.05,0,1,0,0
20,18,0.1,35,21,1.05,0,1,0,0
20,18,0.15000000000000002,35,21,1.05,0,1,0,0
20,18,0.2,35,21,1.05,0,1,0,0
20,18,0.25,35,21,1.05,0,1,0,0
20,18,0.3,35,21,1.05,0,1,0,0
20,19,0.05,35,21,1.05,0,1,0,0
20,19,0.1,35,21,1.05,0,1,0,0
20,19,0.15000000000000002,35,20.998,1.0499,0,0.9999,1e-4,0
20,19,0.2,35,20.998,1.0499,0,0.9999,1e-4,0
20,19,0.25,35,20.996,1.0497999999999998,0,0.9998,2e-4,0
20,19,0.3,35,20.998,1.0499,0,0.9999,1e-4,0
20,20,0.05,35,20.99,1.0494999999999999,0,0.9995,5e-4,0
20,20,0.1,35,20.998,1.0499,0,0.9999,1e-4,0
20,20,0.15000000000000002,35,20.998,1.0499,0,0.9999,1e-4,0
20,20,0.2,35,20.998,1.0499,0,0.9999,1e-4,0
20,20,0.25,35,21,1.05,0,1,0,0
20,20,0.3,35,21,1.05,0,1,0,0
