"","pool","prevalence","above.llod","limit","tau","pos1","pos_null","total.tests","total.tests_null","tests.per.sample","tests.per.sample_null","tn1","tp1","fn1","fp1","ppa","ppa_null","tn_null","tp_null","fn_null","fp_null","est","lwr.ci","upr.ci"
"215",9,0.03,0.15,35,0.5,1.26422040153334,1.26422040153334,3.15382463377886,7.16622673081131,0.350424959308763,0.79624741453459,0.760231058654565,0.239313848197652,0.000455093147783124,0,0.998101951215076,0.92096549584957,0.256067348330509,0.685136303423478,0.058796348246013,0,0.998101951215077,0.997036876997051,0.99885721195825
"216",9,0.05,0.15,35,0.1,0.786074477430014,0.786074477430016,4.13290016807276,5.53523524206276,0.459211129785862,0.615026138006974,0.630249409724609,0.348100018674752,0.0216505716006388,0,0.941445471163377,0.898746028512394,0.439313208727116,0.503915026895862,0.056771764377022,0,0.941445471163377,0.936663626116892,0.945968155540855
"217",9,0.05,0.15,35,0.2,1.11053286264128,1.11053286264128,4.23608525128049,6.70042050654075,0.470676139031165,0.744491167393416,0.630249409724609,0.359565027920054,0.0101855623553362,0,0.972452884124539,0.912211735033682,0.30566552483682,0.633380056282305,0.0609544188808745,0,0.972452884124539,0.969054130590075,0.97557258693792
"218",9,0.05,0.15,35,0.3,1.423721011811,1.423721011811,4.28695461577613,7.57281871118498,0.476328290641792,0.841424301242775,0.630249409724609,0.365217179530682,0.00453341074470917,0,0.987739273813376,0.927129706236621,0.212285848227072,0.730313190131664,0.0574009616412641,0,0.987739273813376,0.985384487652411,0.989803203041992
"219",9,0.05,0.15,35,0.4,1.72597615692573,1.72597615692573,4.31196481852464,8.20041272475312,0.479107202058294,0.911156969417013,0.630249409724609,0.367996090947183,0.0017544993282078,0,0.995254911352809,0.938096121089847,0.147160040085831,0.800045858305903,0.0527941016082661,0,0.995254911352809,0.993703438916932,0.996505951834667
"220",9,0.05,0.15,35,0.5,2.01762707868766,2.01762707868766,4.32167533102412,8.69283038601666,0.480186147891568,0.96587004289074,0.630249409724609,0.369075036780458,0.000675553494932755,0,0.998172948163708,0.951659510305466,0.101822739621163,0.854758931779629,0.0434183285992078,0,0.998172948163708,0.997123591920593,0.99891205460458
"221",9,0.1,0.15,35,0.1,1.52576797513385,1.52576797513385,6.25334723334408,7.79938433991558,0.694816359260453,0.86659825999062,0.387420489,0.583705248149341,0.0288742628506587,0,0.952864465212813,0.93028327779272,0.187895593832396,0.755487148879509,0.0566172572880946,0,0.952864465212813,0.948526892328542,0.956935771422065
"222",9,0.1,0.15,35,0.2,2.10881951708754,2.10881951708753,6.4006162585793,8.81506085259231,0.711179584286589,0.97945120584359,0.387420489,0.600068473175478,0.0125110378245216,0,0.979576467054704,0.954703235779231,0.0904607189021,0.868340094732481,0.0411991863654195,0,0.979576467054704,0.97661042731365,0.982258364700052
"223",9,0.1,0.15,35,0.3,2.65167878855466,2.65167878855466,6.46506285693063,9.3483991530613,0.718340317436736,1.03871101700681,0.387420489,0.607229206325625,0.00535030467437445,0,0.99126594249677,0.969508094677841,0.0432262391744837,0.927599905895699,0.0291738549298171,0,0.99126594249677,0.989241939541478,0.99299543876347
"224",9,0.1,0.15,35,0.4,3.15674441023095,3.15674441023095,6.49286937600094,9.63253519524972,0.721429930666772,1.07028168836108,0.387420489,0.61031881955566,0.00226069144434051,0,0.996309554263984,0.979243096464302,0.0204979941005526,0.95917057724997,0.0203314286494778,0,0.996309554263984,0.994914675121314,0.997401577882411
"225",9,0.1,0.15,35,0.5,3.62629450655859,3.6262945065586,6.50644113263114,9.7977602717613,0.722937903625682,1.0886400301957,0.387420489,0.611826792514572,0.000752718485428301,0,0.998771231371745,0.987048562613322,0.00964455437078958,0.977528919084588,0.0128265265446221,0,0.998771231371745,0.997868199008119,0.999359149081938
"226",10,0.001,0.15,35,0.1,0.0189874044390341,0.0189874044390337,1.09299833929348,1.16113929574498,0.109299833929348,0.116113929574498,0.990044880209748,0.00929983392934829,0.000655285860903487,0,0.934175994391835,0.855940690600904,0.981174011527381,0.0161139295744977,0.00271205889812076,0,0.934175994391835,0.929138074003483,0.938959212121893
"227",10,0.001,0.15,35,0.2,0.0279676211112664,0.0279676211112645,1.0967150093918,1.23682573717094,0.10967150093918,0.123682573717094,0.990044880209749,0.00967150093918023,0.000283618851071569,0,0.971510252307632,0.857497294913677,0.972381751105724,0.0236825737170943,0.00393567517718168,0,0.971510252307632,0.968059021146511,0.974683079287908
"228",10,0.001,0.15,35,0.3,0.0369406550471273,0.0369406550471252,1.09848237398229,1.31017044504179,0.109848237398229,0.131017044504179,0.990044880209748,0.00984823739822937,0.000106882392022419,0,0.989263575499405,0.853697592440647,0.963667410124112,0.0310170445041789,0.005315545371709,0,0.989263575499405,0.987044795543455,0.991190016689284
"229",10,0.001,0.15,35,0.4,0.0459065112740292,0.0459065112740253,1.09912300285898,1.38450798144366,0.109912300285898,0.138450798144366,0.990044880209749,0.00991230028589764,4.28195043541535e-05,0,0.995698745443919,0.855038015454425,0.955030305729821,0.0384507981443659,0.0065188961258129,0,0.995698745443919,0.994210812923916,0.996885305549058
"230",10,0.001,0.15,35,0.5,0.054865194816368,0.0548651948163625,1.09940037203803,1.45974372862222,0.109940037203803,0.145974372862222,0.990044880209748,0.00994003720380283,1.50825864489517e-05,0,0.998484941741864,0.858848637888666,0.946469760986939,0.0459743728622218,0.00755586615083875,0,0.998484941741864,0.997508434500635,0.999148980097034
"231",10,0.01,0.15,35,0.1,0.188744430353847,0.188744430353846,1.89445442122553,2.49943187743707,0.189445442122553,0.249943187743707,0.904382075008805,0.0894454421225529,0.00617248286864257,0,0.935446383413874,0.864254574849861,0.826505763339748,0.149943187743707,0.0235510489165447,0,0.935446383413874,0.930451912504216,0.940185375454497
"232",10,0.01,0.15,35,0.2,0.276781032881463,0.276781032881464,1.93105346015185,3.1277253108361,0.193105346015185,0.31277253108361,0.904382075008804,0.0931053460151852,0.00251257897601036,0,0.973722720125523,0.869407728189169,0.755267265076214,0.21277253108361,0.031960203840175,0,0.973722720125524,0.970396232836743,0.976769277540158
"233",10,0.01,0.15,35,0.3,0.364114752463113,0.364114752463114,1.94635358698771,3.71030038085175,0.194635358698771,0.371030038085175,0.904382075008805,0.0946353586987712,0.00098256629242445,0,0.989724036654059,0.874591250790121,0.690106620846799,0.271030038085175,0.0388633410680257,0,0.989724036654059,0.987548274576771,0.991606987215838
"234",10,0.01,0.15,35,0.4,0.450750504339538,0.450750504339538,1.95274304144609,4.25016357902,0.195274304144609,0.425016357902,0.904382075008805,0.0952743041446091,0.000343620846586526,0,0.996406313495946,0.879636528331918,0.630510617245127,0.325016357902,0.0444730248528731,0,0.996406313495946,0.995026858743243,0.997482652590295
"235",10,0.01,0.15,35,0.5,0.536693174260159,0.53669317426016,1.95485122430659,4.72552625314431,0.195485122430659,0.472552625314431,0.904382075008805,0.095485122430659,0.000132802560536629,0,0.998611112293549,0.878680349110245,0.576008925553327,0.372552625314431,0.0514384491322425,0,0.998611112293549,0.997666091165355,0.999242588205914
"236",10,0.03,0.15,35,0.1,0.558779100898202,0.558779100898202,3.47262730779078,4.87072015159918,0.347262730779078,0.487072015159918,0.737424126894928,0.247262730779079,0.0153131423259931,0,0.941681076235572,0.885152932551857,0.562706057987058,0.387072015159917,0.0502219268530248,0,0.941681076235572,0.936907847179739,0.946194999417134
"237",10,0.03,0.15,35,0.2,0.811403222294709,0.811403222294711,3.56088230425853,6.12867109241195,0.356088230425853,0.612867109241195,0.737424126894928,0.256088230425853,0.00648764267921863,0,0.975292312265786,0.898244924482347,0.429034225228986,0.512867109241194,0.0580986655298198,0,0.975292312265786,0.972057822819648,0.978245770549188
"238",10,0.03,0.15,35,0.3,1.05800084208414,1.05800084208414,3.60013458548127,7.12592823837776,0.360013458548127,0.712592823837776,0.737424126894928,0.260013458548127,0.00256241455694522,0,0.990241241410936,0.910036823366919,0.326848311949259,0.612592823837776,0.060558864212965,0,0.990241241410936,0.98811499614776,0.992074127372309
"239",10,0.03,0.15,35,0.4,1.29869813256276,1.29869813256277,3.6161467324261,7.89847604418026,0.36161467324261,0.789847604418026,0.737424126894928,0.26161467324261,0.000961199862461564,0,0.996339344315626,0.918321864961221,0.248795405250253,0.689847604418026,0.0613569903317208,0,0.996339344315626,0.994949192415866,0.997426561439534
"240",10,0.03,0.15,35,0.5,1.53361899501149,1.53361899501149,3.62229816749176,8.54436882189104,0.362229816749176,0.854436882189104,0.737424126894929,0.262229816749176,0.000346056355895617,0,0.998682071007502,0.930513039115022,0.189224814187856,0.754436882189105,0.0563383036230395,0,0.998682071007502,0.997755357959182,0.999294574714375
"241",10,0.05,0.15,35,0.1,0.919049005603183,0.919049005603185,4.80155748158644,6.59499174241692,0.480155748158644,0.659499174241692,0.598736939238379,0.380155748158644,0.0211073126029765,0,0.947397817873109,0.904373864175339,0.38134084098961,0.559499174241692,0.0591599847686983,0,0.947397817873109,0.942840415002616,0.951692374924889
"242",10,0.05,0.15,35,0.2,1.32158614890541,1.32158614890541,4.9225573887868,7.98173192056926,0.49225573887868,0.798173192056926,0.598736939238379,0.392255738878679,0.00900732188294199,0,0.977552576442383,0.921471528526707,0.242327982533331,0.698173192056926,0.0594988254097436,0,0.977552576442383,0.974456296654674,0.980366205608086
"243",10,0.05,0.15,35,0.3,1.70818355181537,1.70818355181537,4.97536260500801,8.9055639663479,0.497536260500801,0.89055639663479,0.598736939238379,0.397536260500801,0.00372680026082052,0,0.990712326587584,0.934063422260058,0.153637346464161,0.79055639663479,0.0558062569010491,0,0.990712326587584,0.988632366769269,0.992498410759957
"244",10,0.05,0.15,35,0.4,2.07939625976358,2.07939625976358,4.99867857653829,9.55500513801215,0.499867857653829,0.955500513801215,0.598736939238379,0.399867857653828,0.00139520310779258,0,0.996522971476257,0.947588422693162,0.0971813359962986,0.855500513801215,0.0473181502024861,0,0.996522971476257,0.995162389407432,0.997580113351327
"245",10,0.05,0.15,35,0.5,2.4357626685783,2.4357626685783,5.00782987341569,10.0081370182612,0.500782987341569,1.00081370182612,0.598736939238379,0.400782987341569,0.000480073420051707,0,0.998803594282662,0.959667176242513,0.061326964048958,0.900813701826123,0.0378593341249188,0,0.998803594282662,0.997909357333494,0.999382366019901
"246",10,0.1,0.15,35,0.1,1.77834477264723,1.77834477264723,7.24000677773779,9.05891179863009,0.724000677773779,0.905891179863009,0.3486784401,0.62400067777378,0.02732088212622,0,0.958053158672631,0.938306179859533,0.141121312892074,0.80589117986301,0.0529875072449166,0,0.958053158672631,0.953938444978445,0.961898316342114
"247",10,0.1,0.15,35,0.2,2.49627014082865,2.49627014082865,7.40120727431245,10.0843553699389,0.740120727431245,1.00843553699389,0.3486784401,0.640120727431246,0.0112008324687541,0,0.982802914630257,0.962931894917907,0.0565941975872188,0.908435536993888,0.0349702654188932,0,0.982802914630257,0.980059589886279,0.985259610736503
"248",10,0.1,0.15,35,0.3,3.15792047210891,3.15792047210891,7.4670938847666,10.549841701281,0.74670938847666,1.0549841701281,0.3486784401,0.64670938847666,0.00461217142334025,0,0.992918749036884,0.976950305275888,0.0224843935552923,0.954984170128102,0.0225314363166058,0,0.992918749036884,0.991073524180571,0.994467380827578
"249",10,0.1,0.15,35,0.4,3.76719403757968,3.76719403757968,7.49732611088595,10.785229043801,0.749732611088595,1.0785229043801,0.3486784401,0.649732611088595,0.00158894881140493,0,0.997560423438695,0.987257981049889,0.00884781570516599,0.978522904380106,0.0126292799147282,0,0.997560423438694,0.996383789645322,0.99843000081479
"250",10,0.1,0.15,35,0.5,4.32775531247851,4.32775531247852,7.50694599597793,10.8906408233245,0.750694599597793,1.08906408233245,0.3486784401,0.650694599597793,0.000626960302206578,0,0.99903740281175,0.992486034817699,0.00344785958210377,0.989064082332448,0.00748805808544794,0,0.99903740281175,0.998210363745922,0.999546000317052
"251",11,0.001,0.15,35,0.1,0.0219840562684493,0.0219840562684476,1.11294097906939,1.20411796726044,0.101176452642671,0.109465269750949,0.989054835329539,0.0102673617335805,0.000677802936881018,0,0.938072842457067,0.852542762322044,0.978234313090269,0.0185561788418581,0.00320950806787204,0,0.938072842457067,0.933169904564176,0.942718693044049
"252",11,0.001,0.15,35,0.2,0.0329582303457486,0.0329582303457457,1.1173348858477,1.30441877710775,0.101575898713428,0.118583525191614,0.989054835329538,0.0106668078043367,0.000278356866124788,0,0.974568051326262,0.852336826073766,0.967531105736681,0.0276744342825229,0.00479445998079717,0,0.974568051326262,0.97129072929368,0.977564852509729
"253",11,0.001,0.15,35,0.3,0.0439225301356745,0.0439225301356709,1.11930814415108,1.40100732665084,0.101755285831916,0.127364302422804,0.989054835329539,0.0108461949228253,9.89697476361924e-05,0,0.990957673948635,0.846692020446444,0.956943952897429,0.0364552115137129,0.00660083558885785,0,0.990957673948635,0.988902296317579,0.992718899714413
"254",11,0.001,0.15,35,0.4,0.0548769635364715,0.0548769635364673,1.12003447730145,1.50293161443704,0.101821316118313,0.136630146767004,0.989054835329539,0.0109122252092223,3.29394612392126e-05,0,0.99699050108144,0.854145880779763,0.946471607617925,0.0457210558579128,0.0078073365241629,0,0.99699050108144,0.995708896827631,0.997967223434516
"255",11,0.001,0.15,35,0.5,0.0658215384408558,0.0658215384408492,1.12027964222297,1.59728864960392,0.101843603838451,0.145208059054902,0.989054835329538,0.0109345129293606,1.06517411009514e-05,0,0.999026808511187,0.849919841985597,0.936112836218817,0.0542989681458111,0.009588195635372,0,0.999026808511187,0.998196569683589,0.999538760882611
"256",11,0.01,0.15,35,0.1,0.218411254515842,0.218411254515842,2.07993279843146,2.8712764336586,0.189084799857405,0.2610251303326,0.895338254258716,0.0981757089483144,0.00648603679296916,0,0.938028582009303,0.859303973436336,0.802030428483625,0.17011603942351,0.0278535320928649,0,0.938028582009303,0.933124082057579,0.942676021803102
"257",11,0.01,0.15,35,0.2,0.32585021789727,0.325850217897271,2.12324779005254,3.68060422598032,0.193022526368412,0.334600384180029,0.895338254258715,0.102113435459322,0.00254831028196193,0,0.975651941748983,0.865281180775192,0.718367510255316,0.243691293270938,0.0379411964737469,0,0.975651941748983,0.972438972950741,0.978583624536748
"258",11,0.01,0.15,35,0.3,0.432324649026296,0.432324649026295,2.14106946420564,4.41864204431673,0.194642678564149,0.401694731301521,0.895338254258717,0.103733587655058,0.000928158086225143,0,0.991131830644986,0.871428568555202,0.643360739357328,0.31078564039243,0.0458536202502429,0,0.991131830644986,0.989094109819559,0.992875200251257
"259",11,0.01,0.15,35,0.4,0.537842252554398,0.537842252554398,2.14794715561387,5.11319218524261,0.195267923237624,0.464835653203873,0.895338254258717,0.104358832328533,0.000302913412750258,0,0.997105786736072,0.882155842158673,0.576121877309379,0.373926562294782,0.0499515603958389,0,0.997105786736072,0.995844570535341,0.998061724161701
"260",11,0.01,0.15,35,0.5,0.642410679227744,0.642410679227745,2.15020513379502,5.70327024092755,0.195473193981365,0.518479112811595,0.895338254258716,0.104564103072274,9.76426690094413e-05,0,0.999067064395708,0.88314104388088,0.515853073679389,0.427570021902504,0.0565769044181072,0,0.999067064395708,0.998249071938658,0.999566168609443
"261",11,0.03,0.15,35,0.1,0.645813039955057,0.645813039955058,3.95707581398411,5.7250514408356,0.359734164907647,0.520459221894145,0.71530140308808,0.268825073998556,0.0158735229133636,0,0.944244463845129,0.883833740931815,0.513992155886487,0.429550130985054,0.0564577131284604,0,0.944244463845129,0.939566366075763,0.948661672552325
"262",11,0.03,0.15,35,0.2,0.953188283257034,0.953188283257036,4.06767236873772,7.26226523618209,0.369788397157974,0.660205930562008,0.71530140308808,0.278879306248883,0.00581929066303642,0,0.979559819661364,0.902171169310135,0.36897025861706,0.569296839652918,0.0617329017300213,0,0.979559819661364,0.976592681201451,0.982242828480149
"263",11,0.03,0.15,35,0.3,1.25232671795592,1.25232671795592,4.10780258865101,8.41205139889824,0.373436598968274,0.764731945354385,0.715301403088081,0.282527508059183,0.00217108885273647,0,0.992374079548386,0.916268073630868,0.264600749674537,0.673822854445296,0.0615763958801663,0,0.992374079548386,0.990467799258637,0.993984493750662
"264",11,0.03,0.15,35,0.4,1.54342513046921,1.54342513046921,4.12325023661517,9.27138342393335,0.374840930601379,0.842853038539396,0.715301403088081,0.283931839692288,0.000766757219631628,0,0.997306775558614,0.927824998170086,0.189562741774219,0.751943947630305,0.0584933105954758,0,0.997306775558614,0.996082083218827,0.998225449029667
"265",11,0.03,0.15,35,0.5,1.82667618109494,1.82667618109494,4.12916344114043,9.90643151609929,0.37537849464913,0.900584683281754,0.715301403088081,0.284469403740039,0.000229193171880799,0,0.999194962060344,0.936763555081357,0.135667065631792,0.809675592372663,0.0546573419955444,0,0.999194962060344,0.998417596091068,0.999651271168423
"266",11,0.05,0.15,35,0.1,1.06089913663268,1.06089913663268,5.50309329154879,7.68811930185359,0.500281208322617,0.698919936532144,0.56880009227646,0.409372117413527,0.021827790310014,0,0.94937895412536,0.904396737564895,0.327716675250141,0.608010845623054,0.0642724791268058,0,0.94937895412536,0.944899592500131,0.953594234743307
"267",11,0.05,0.15,35,0.2,1.54920731615799,1.54920731615799,5.65326341466218,9.28470973372489,0.513933037696562,0.844064521247717,0.56880009227646,0.423023946787471,0.00817596093606934,0,0.981039047574863,0.927864585151554,0.188291651183554,0.753155430338624,0.0585529184778213,0,0.981039047574863,0.97817146653841,0.98362137841786
"268",11,0.05,0.15,35,0.3,2.01581687839196,2.01581687839196,5.71003066370195,10.2658326090258,0.519093696700177,0.933257509911433,0.56880009227646,0.428184605791086,0.00301530193245423,0,0.993007183261302,0.944210840254471,0.107881012279711,0.842348419002342,0.0497705687179469,0,0.993007183261302,0.99117209339287,0.994545557635388
"269",11,0.05,0.15,35,0.4,2.46158916802513,2.46158916802514,5.73151531764746,10.9178171209547,0.52104684705886,0.992528829177702,0.56880009227646,0.430137756149769,0.00106215157377076,0,0.997536753708093,0.960841269558209,0.0616350828860922,0.901619738268611,0.036745178845297,0,0.997536753708093,0.996355534830008,0.998411018561633
"270",11,0.05,0.15,35,0.5,2.88735546205022,2.88735546205023,5.73937556841668,11.2976898372905,0.521761415310608,1.02706271248095,0.56880009227646,0.430852324401517,0.000347583322023346,0,0.999193916056572,0.970220946403359,0.0351129554126693,0.93615362157186,0.0287334230154706,0,0.999193916056573,0.998416206261007,0.999650588558508
"271",11,0.1,0.15,35,0.1,2.04661745741284,2.04661745741284,8.28297909678431,10.3603883704913,0.752998099707664,0.941853488226479,0.31381059609,0.662089008798573,0.0241003951114275,0,0.964877925869883,0.949589343900391,0.103881690771531,0.850944397317389,0.0451739119110797,0,0.964877925869883,0.961081834372289,0.968400047149663
"272",11,0.1,0.15,35,0.2,2.91097921181328,2.91097921181329,8.44189545386867,11.3238076071405,0.767445041260788,1.02943705519459,0.31381059609,0.676535950351697,0.00965345355830339,0,0.985931794482257,0.971565529068246,0.0340044637178791,0.938527964285502,0.0274675719966185,0,0.985931794482257,0.983426634242639,0.988147727249168
"273",11,0.1,0.15,35,0.3,3.69950114374021,3.69950114374021,8.51017035706757,11.7213212305481,0.773651850642506,1.06557465732256,0.31381059609,0.682742759733415,0.00344664417658477,0,0.994977124162884,0.985510316493196,0.0110041974175559,0.974665566413467,0.0143302361689771,0,0.994977124162884,0.993387387336511,0.996266971909061
"274",11,0.1,0.15,35,0.4,4.41815690368414,4.41815690368414,8.53469925077456,11.8778079755767,0.775881750070415,1.07980072505242,0.31381059609,0.684972659161324,0.00121674474867615,0,0.998226809184544,0.992384510522341,0.00351968046857983,0.988891634143334,0.00758868538808573,0,0.998226809184544,0.997189574872532,0.998953447683774
"275",11,0.1,0.15,35,0.5,5.07250430154005,5.07250430154005,8.54363492526661,11.9478666899674,0.776694084115147,1.08616969908795,0.31381059609,0.685784993206056,0.000404410703944159,0,0.999410642744351,0.996368977209654,0.00111240821036304,0.995260608178855,0.00362698361078224,0,0.99941064274435,0.998709167464467,0.99978611394787
"276",12,0.001,0.15,35,0.1,0.0251802085776244,0.0251802085776229,1.13481156156818,1.25334956300841,0.094567630130682,0.104445796917367,0.988065780494208,0.0112342967973488,0.000699922708442245,0,0.941351614313562,0.848175259656738,0.975108371361151,0.0211124635840341,0.00377916505481401,0,0.941351614313562,0.93656634280414,0.945877782984835
"277",12,0.001,0.15,35,0.2,0.0383472422178321,0.0383472422178288,1.14010392654118,1.38206793994205,0.0950086605450983,0.115172328328504,0.988065780494209,0.0116753272117651,0.000258892294025948,0,0.978306725973968,0.844975288739229,0.962319614053238,0.0318389949951704,0.0058413909515911,0,0.978306725973968,0.975258212827696,0.981072037830213
"278",12,0.001,0.15,35,0.3,0.0515011127745095,0.0515011127745061,1.14213196566042,1.51245773781212,0.0951776638050353,0.126038144817676,0.988065780494209,0.0118443304717019,8.98890340891762e-05,0,0.99246795870936,0.848957151819782,0.949697329962057,0.0427048114843429,0.00759785855360071,0,0.99246795870936,0.990572040230187,0.994067888924505
"279",12,0.001,0.15,35,0.4,0.0646418320920622,0.0646418320920566,1.14290169414975,1.64202303992906,0.0952418078458128,0.136835253327422,0.988065780494209,0.0119084745124795,2.57449933116064e-05,0,0.99784275852316,0.852475805886561,0.937239368408295,0.0535019199940886,0.00925871159761679,0,0.99784275852316,0.996722588956612,0.998654544580254
"280",12,0.001,0.15,35,0.5,0.0777694120054205,0.0777694120054128,1.14311740810616,1.76571922679995,0.0952597840088467,0.147143268899996,0.988065780494209,0.0119264506755133,7.76883027779928e-06,0,0.999349029044251,0.850159891909722,0.924943606286429,0.0638099355666629,0.0112464581469079,0,0.999349029044251,0.99862475557785,0.999748929716644
"281",12,0.01,0.15,35,0.1,0.250028556285083,0.250028556285084,2.28629955510544,3.31240771848879,0.190524962925453,0.276033976540732,0.886384871716129,0.10719162959212,0.0064234986917509,0,0.943462646315008,0.863060652369503,0.776724100816848,0.192700643207399,0.0305752559757536,0,0.943462646315008,0.938755259930421,0.947909627169807
"282",12,0.01,0.15,35,0.2,0.378762019048884,0.378762019048883,2.33626679991036,4.33867270901832,0.19468889999253,0.36155605908486,0.88638487171613,0.111355566659197,0.00225956162467379,0,0.980112141236788,0.870916236509551,0.680540201125903,0.278222725751526,0.0412370731225703,0,0.980112141236788,0.977181713528609,0.982758024264428
"283",12,0.01,0.15,35,0.3,0.506212009177327,0.506212009177328,2.35394578017752,5.23709503786224,0.196162148348126,0.43642458648852,0.886384871716128,0.112828815014793,0.00078631326907739,0,0.993079149925239,0.874395152936393,0.59618800267884,0.353091253155186,0.050720744165974,0,0.993079149925239,0.991252355770715,0.994609127973148
"284",12,0.01,0.15,35,0.4,0.632390054775468,0.632390054775469,2.36066681698169,6.047351174819,0.196722234748474,0.503945931234917,0.886384871716128,0.113388901415141,0.000226226868729555,0,0.998008831463321,0.880351192679318,0.522221811705095,0.420612597901584,0.0571655903933215,0,0.998008831463321,0.996923566396907,0.99878482429022
"285",12,0.01,0.15,35,0.5,0.757307591816297,0.757307591816297,2.362639157436,6.77901520716084,0.196886596453,0.56491793393007,0.88638487171613,0.113553263119667,6.18651642039587e-05,0,0.99945548480085,0.887503148090294,0.457371388898172,0.481584600596736,0.061044010505092,0,0.99945548480085,0.99877127360158,0.999812357501311
"286",12,0.03,0.15,35,0.1,0.738409746365664,0.738409746365664,4.48073056207008,6.65682888928131,0.37339421350584,0.554735740773443,0.693842360995438,0.290060880172506,0.0160967588320558,0,0.947423298388397,0.883906097977627,0.466682706999446,0.47140240744011,0.061914885560444,0,0.947423298388397,0.94286688810105,0.951716847000554
"287",12,0.03,0.15,35,0.2,1.10560271297181,1.10560271297181,4.60669235289039,8.44329012551632,0.383891029407533,0.703607510459693,0.693842360995438,0.300557696074199,0.00559994293036281,0,0.981708955724344,0.903555921528633,0.313518773606195,0.62027417712636,0.0662070492674444,0,0.981708955724344,0.978887816386405,0.98424432728031
"288",12,0.03,0.15,35,0.3,1.4618790299938,1.4618790299938,4.65117266284519,9.75816566246029,0.387597721903766,0.813180471871691,0.693842360995438,0.304264388570433,0.00189325043412898,0,0.993816092780554,0.924289690425368,0.210369707572444,0.729847138538358,0.0597831538891977,0,0.993816092780554,0.992076893522328,0.995257389052779
"289",12,0.03,0.15,35,0.4,1.80753166789482,1.80753166789482,4.66635077762205,10.6441883906065,0.388862564801837,0.887015699217209,0.693842360995438,0.305529231468504,0.000628407536058253,0,0.997947437999256,0.935587573429225,0.140986489444142,0.803682365883875,0.0553311446719826,0,0.997947437999256,0.996849110616279,0.998736832419254
"290",12,0.03,0.15,35,0.5,2.14284658732202,2.14284658732202,4.67178705318226,11.3162300671525,0.389315587765188,0.943019172262712,0.693842360995438,0.305982254431855,0.000175384572707371,0,0.999427142914749,0.949270401299256,0.0943720169166361,0.859685838929381,0.0459421441539833,0,0.999427142914749,0.998731950452337,0.99979585614678
"291",12,0.05,0.15,35,0.1,1.21155779012675,1.21155779012675,6.26783573004528,8.89217658186322,0.52231964417044,0.741014715155269,0.540360087662637,0.438986310837107,0.0206536015002555,0,0.955065691760257,0.911956646298937,0.278823851450556,0.657681381821935,0.0634947667275092,0,0.955065691760257,0.95082083938206,0.959042887756876
"292",12,0.05,0.15,35,0.2,1.79314390145063,1.79314390145063,6.42774598257656,10.6172672691696,0.535645498548047,0.884772272430798,0.540360087662637,0.452312165214713,0.00732774712264997,0,0.98405763527935,0.935597360075847,0.143393329976375,0.801438939097465,0.0551677309261596,0,0.98405763527935,0.981406842577709,0.986420784442328
"293",12,0.05,0.15,35,0.3,2.34608686387208,2.34608686387208,6.48565421976152,11.6159852401534,0.540471184980126,0.967998770012782,0.540360087662637,0.457137851646793,0.00250206069056996,0,0.994556476442948,0.954842890651991,0.0734963360565249,0.884665436679449,0.0418382272640261,0,0.994556476442948,0.992910761396041,0.995903069160905
"294",12,0.05,0.15,35,0.4,2.87166260145233,2.87166260145233,6.5064654016269,12.1885642986784,0.542205450135575,1.01571369155653,0.540360087662637,0.458872116802242,0.000767795535121456,0,0.998329571661397,0.968749821358736,0.0375426785467979,0.932380358223197,0.030076963230005,0,0.998329571661397,0.997315967816229,0.999031879786846
"295",12,0.05,0.15,35,0.5,3.3710962641807,3.3710962641807,6.51294911190443,12.5253053031863,0.542745759325369,1.04377544193219,0.540360087662637,0.459412425992036,0.000227486345327549,0,0.99950507704135,0.979155135491766,0.0191114014670525,0.960442108598857,0.0204464899340908,0,0.99950507704135,0.998840702171248,0.999840460983263
"296",12,0.1,0.15,35,0.1,2.33034685400586,2.33034685400586,9.32330542257179,11.5873176207696,0.776942118547649,0.965609801730799,0.282429536481,0.693608785214317,0.0239616783046833,0,0.96660721208176,0.953758025722615,0.0749472669139458,0.882276468397464,0.0427762646885901,0,0.96660721208176,0.96289728620732,0.970042028225973
"297",12,0.1,0.15,35,0.2,3.35210141190221,3.35210141190221,9.50572997178606,12.5028294375874,0.792144164315505,1.04190245313229,0.282429536481,0.708810830982172,0.00875963253682764,0,0.987792651757334,0.977755019008305,0.0196223991044416,0.958569119798953,0.0218084810966052,0,0.987792651757334,0.985442475561523,0.989851921003205
"298",12,0.1,0.15,35,0.3,4.27474484664873,4.27474484664874,9.57646214881914,12.8217706725862,0.798038512401595,1.06848088938218,0.282429536481,0.714705179068262,0.00286528445073776,0,0.996006964338128,0.990165047349331,0.00506732823372847,0.985147556048847,0.00978511571742468,0,0.996006964338128,0.99456510208008,0.997146737299966
"299",12,0.1,0.15,35,0.4,5.10701523004011,5.10701523004012,9.60072121782022,12.9361341031445,0.800060101485018,1.07801117526204,0.282429536481,0.716726768151684,0.000843695367315703,0,0.998824233423463,0.995962998610584,0.00129036589077297,0.994677841928705,0.00403179218052164,0,0.998824233423463,0.997935664363604,0.99939710702377
