"","pool","prevalence","above.llod","limit","tau","pos1","pos_null","total.tests","total.tests_null","tests.per.sample","tests.per.sample_null","tn1","tp1","fn1","fp1","ppa","ppa_null","tn_null","tp_null","fn_null","fp_null","est","lwr.ci","upr.ci"
"82",4,0.01,0.15,35,0.2,0.0645611865748277,0.0637125116799999,1.14841499305328,1.2228522006474,0.287103748263321,0.30571305016185,0.96059601,0.037103748263321,0.00230024173667903,0,0.941624141700396,0.895616337083651,0.937793620041295,0.0557130501618499,0.00649332979685585,0,0.941624141700396,0.936848828641748,0.946140183978552
"83",4,0.01,0.15,35,0.3,0.0777887868869176,0.07553318692,1.15135483396706,1.26388226004695,0.287838708491765,0.315970565011739,0.96059601,0.0378387084917649,0.00156528150823516,0,0.960276065742704,0.898530343643836,0.926579480060511,0.0659705650117386,0.00744995492775086,0,0.960276065742704,0.956261670795412,0.964019479521672
"84",4,0.01,0.15,35,0.4,0.0922686262929602,0.0873301734400003,1.15376988996996,1.30329093486919,0.28844247249249,0.325822733717296,0.96059601,0.0384424724924903,0.000961517507509664,0,0.975598473466528,0.897187152464707,0.915488386666038,0.0758227337172964,0.00868887961666633,0,0.975598473466528,0.972382294254084,0.978533404621389
"85",4,0.01,0.15,35,0.5,0.100386799185637,0.0991034950000001,1.15482858678488,1.34401072630898,0.28870714669622,0.336002681577246,0.96059601,0.0387071466962204,0.000696843303779569,0,0.98231541263259,0.900731892009108,0.90451911124695,0.0860026815772461,0.00947820717580412,0,0.982315412632589,0.979537098060419,0.984807484728561
"86",4,0.03,0.15,35,0.1,0.155473339624113,0.15481534476,1.42291360826276,1.52447674402892,0.355728402065689,0.381119186007229,0.88529281,0.105728402065689,0.00897878793431058,0,0.921724279582556,0.897725577846018,0.853942909455878,0.13111918600723,0.0149379045368919,0,0.921724279582556,0.916285955961106,0.926915458177654
"87",4,0.03,0.15,35,0.2,0.188370706343574,0.18942179808,1.43295745085347,1.6381898698736,0.358239362713368,0.409547467468399,0.88529281,0.108239362713368,0.00646782728663187,0,0.943614456193793,0.904534232444277,0.823613676801085,0.159547467468399,0.0168388557305162,0,0.943614456193793,0.938912737816488,0.94805567519841
"88",4,0.03,0.15,35,0.3,0.226020830120963,0.22381998852,1.44052469897629,1.74471480017669,0.360131174744071,0.436178700044172,0.88529281,0.110131174744071,0.00457601525592852,0,0.960106988446596,0.904987389189141,0.794274812811495,0.186178700044172,0.0195464871443325,0,0.960106988446596,0.956084852451796,0.963858252057179
"89",4,0.03,0.15,35,0.4,0.259915593399552,0.258010544640001,1.44719957724684,1.85274593750301,0.36179989431171,0.463186484375754,0.88529281,0.11179989431171,0.00290729568829024,0,0.974654634218742,0.910651848703125,0.765896830188885,0.213186484375754,0.0209166854353615,0,0.974654634218742,0.971382397631029,0.97764628915024
"90",4,0.03,0.15,35,0.5,0.293949442944644,0.291994095,1.45055465622092,1.94696981569742,0.362638664055229,0.486742453924355,0.88529281,0.112638664055229,0.00206852594477116,0,0.98196690246905,0.905155381391145,0.738451034163325,0.236742453924355,0.0248065119123194,0,0.98196690246905,0.979163884888697,0.984483951105863
"91",4,0.05,0.15,35,0.1,0.258317063643577,0.256715475,1.6875226030279,1.84309302673479,0.421880650756975,0.460773256683697,0.81450625,0.171880650756975,0.0136130992430254,0,0.92661154759648,0.904441904963166,0.766957661374303,0.210773256683697,0.0222690819420006,0,0.92661154759648,0.921325184377245,0.931647809253595
