"","pool","prevalence","above.llod","limit","pos","total.tests","tests.per.sample","tn","tp","fn","fp","ppa","est","lwr.ci","upr.ci"
"117",5,0.01,0.15,35,2.01010080501997,5.72477784192332,1.14495556838466,0,0.944955568384663,0.0550444316153371,0,0.944955568384663,0.944955568384663,0.940304324882655,0.949345482490775
"118",5,0.01,0.2,35,2.01010080501997,5.57711347038248,1.1154226940765,0,0.915422694076496,0.0845773059235039,0,0.915422694076496,0.915422694076496,0.90979727353179,0.920804766476645
"119",5,0.01,0.25,35,2.01010080501997,5.45042351800174,1.09008470360035,0,0.890084703600348,0.109915296399652,0,0.890084703600348,0.890084703600348,0.883790282044174,0.896150919879191
"120",5,0.01,0.3,35,2.01010080501997,5.28905488830481,1.05781097766096,0,0.857810977660961,0.142189022339039,0,0.857810977660961,0.857810977660961,0.850811753274454,0.864601109322315
"121",5,0.03,0.05,35,2.0309220098345,5.91564774939788,1.18312954987958,0,0.983129549879576,0.0168704501204242,0,0.983129549879576,0.983129549879576,0.980409962080789,0.985562247865564
"122",5,0.03,0.1,35,2.0309220098345,5.82512966415295,1.16502593283059,0,0.965025932830588,0.0349740671694114,0,0.965025932830589,0.965025932830588,0.961237122099346,0.968540676201896
"123",5,0.03,0.15,35,2.0309220098345,5.72728323419444,1.14545664683889,0,0.945456646838887,0.0545433531611135,0,0.945456646838887,0.945456646838887,0.940824451085321,0.94982720260075
"124",5,0.03,0.2,35,2.0309220098345,5.58946839911692,1.11789367982338,0,0.917893679823384,0.0821063201766165,0,0.917893679823384,0.917893679823384,0.912340495866666,0.923202028663814
"125",5,0.03,0.25,35,2.0309220098345,5.47837063037426,1.09567412607485,0,0.895674126074853,0.104325873925148,0,0.895674126074852,0.895674126074852,0.889517175078397,0.901599544859147
"126",5,0.03,0.3,35,2.0309220098345,5.29168825371344,1.05833765074269,0,0.858337650742687,0.141662349257313,0,0.858337650742687,0.858337650742687,0.851348859344251,0.86511703855597
"127",5,0.05,0.05,35,2.05260318689831,5.91583229362621,1.18316645872524,0,0.983166458725241,0.0168335412747593,0,0.983166458725241,0.983166458725241,0.980449568285505,0.985596429711926
"128",5,0.05,0.1,35,2.05260318689831,5.82347020582052,1.1646940411641,0,0.964694041164103,0.0353059588358969,0,0.964694041164103,0.964694041164103,0.960888927872107,0.968225304831821
"129",5,0.05,0.15,35,2.05260318689831,5.72695643604072,1.14539128720814,0,0.945391287208144,0.0546087127918557,0,0.945391287208144,0.945391287208144,0.940756600990349,0.949764373962755
"130",5,0.05,0.2,35,2.05260318689831,5.59537800154919,1.11907560030984,0,0.919075600309837,0.0809243996901627,0,0.919075600309837,0.919075600309837,0.913557475437199,0.92434817799027
"131",5,0.05,0.25,35,2.05260318689831,5.50054793487884,1.10010958697577,0,0.900109586975766,0.0998904130242338,0,0.900109586975766,0.900109586975766,0.894065518233397,0.905919478680254
"132",5,0.05,0.3,35,2.05260318689831,5.2999965834901,1.05999931669802,0,0.859999316698019,0.140000683301981,0,0.859999316698019,0.859999316698019,0.85304365225238,0.866744596602777
"133",5,0.1,0.05,35,2.11085195187822,5.92729051068009,1.18545810213602,0,0.985458102136018,0.0145418978639823,0,0.985458102136018,0.985458102136018,0.982915221286259,0.987712164688517
"134",5,0.1,0.1,35,2.11085195187822,5.83742548490057,1.16748509698011,0,0.967485096980113,0.0325149030198871,0,0.967485096980113,0.967485096980113,0.963819865860417,0.970874635868979
"135",5,0.1,0.15,35,2.11085195187822,5.74143438497422,1.14828687699484,0,0.948286876994844,0.0517131230051559,0,0.948286876994844,0.948286876994844,0.943764277138968,0.952546077318233
"136",5,0.1,0.2,35,2.11085195187822,5.61112908175792,1.12222581635158,0,0.922225816351584,0.0777741836484164,0,0.922225816351584,0.922225816351584,0.916802800350792,0.927401384432684
"137",5,0.1,0.25,35,2.11085195187822,5.50670169408299,1.1013403388166,0,0.901340338816597,0.0986596611834029,0,0.901340338816597,0.901340338816597,0.895328216810743,0.907117549083686
"138",5,0.1,0.3,35,2.11085195187822,5.31286754235208,1.06257350847042,0,0.862573508470415,0.137426491529585,0,0.862573508470415,0.862573508470415,0.855669803726037,0.86926530844245
"139",5,0.15,0.05,35,2.17546764063353,5.93266457024849,1.1865329140497,0,0.986532914049699,0.0134670859503004,0,0.9865329140497,0.9865329140497,0.98407658694867,0.988699484537744
"140",5,0.15,0.1,35,2.17546764063353,5.84215312670671,1.16843062534134,0,0.968430625341343,0.0315693746586565,0,0.968430625341343,0.968430625341343,0.964814287960437,0.971770639801986
"141",5,0.15,0.15,35,2.17546764063353,5.7143502611278,1.14287005222556,0,0.94287005222556,0.0571299477744402,0,0.94287005222556,0.94287005222556,0.938140627833315,0.947339437192616
"142",5,0.15,0.2,35,2.17546764063353,5.62689565981704,1.12537913196341,0,0.925379131963408,0.074620868036592,0,0.925379131963408,0.925379131963408,0.920053850697961,0.930455058291917
"143",5,0.15,0.25,35,2.17546764063353,5.52009400600764,1.10401880120153,0,0.904018801201529,0.0959811987984708,0,0.904018801201529,0.904018801201529,0.898077176876429,0.909723913562168
"144",5,0.15,0.3,35,2.17546764063353,5.35347179649099,1.0706943592982,0,0.870694359298198,0.129305640701802,0,0.870694359298198,0.870694359298198,0.863959873817188,0.877212139201815
"145",6,0.001,0.05,35,2.00133489023783,6.88426169233296,1.14737694872216,0,0.980710282055494,0.0192897179445062,0,0.980710282055494,0.980710282055494,0.977820227081226,0.983315338428626
"146",6,0.001,0.1,35,2.00133489023783,6.76433777265048,1.12738962877508,0,0.960722962108413,0.0392770378915867,0,0.960722962108413,0.960722962108413,0.95672911844324,0.964445536749876
"147",6,0.001,0.15,35,2.00133489023783,6.65157786379297,1.10859631063216,0,0.941929643965496,0.0580703560345043,0,0.941929643965496,0.941929643965496,0.937165527804101,0.946434301003992
"148",6,0.001,0.2,35,2.00133489023783,6.47103638423725,1.07850606403954,0,0.911839397372875,0.0881606026271254,0,0.911839397372875,0.911839397372875,0.906111672778685,0.917325926272991
"149",6,0.001,0.25,35,2.00133489023783,6.33242768629777,1.05540461438296,0,0.888737947716294,0.111262052283706,0,0.888737947716294,0.888737947716294,0.882411163103593,0.894837327753716
"150",6,0.001,0.3,35,2.00133489023783,6.08241579586757,1.01373596597793,0,0.847069299311262,0.152930700688738,0,0.847069299311262,0.847069299311262,0.83986404689294,0.854071793373545
